dmsTimestamp,transaction_id,transaction_date,customer_id,product_id,store_id
2022-06-24 18:53:25.152301,450,2022-06-05,16,8,2
2022-06-24 18:53:25.152304,451,2022-06-18,22,4,2
2022-06-24 18:53:25.152306,452,2022-06-15,8,4,1
2022-06-24 18:53:25.152309,453,2022-06-11,78,5,1
2022-06-24 18:53:25.152311,454,2022-06-19,23,10,2
2022-06-24 18:53:25.152314,455,2022-06-18,46,3,1
2022-06-24 18:53:25.152316,456,2022-06-23,100,1,2
2022-06-24 18:53:25.152319,457,2022-06-16,59,3,2
2022-06-24 18:53:25.152321,458,2022-05-30,28,6,2
2022-06-24 18:53:25.152324,459,2022-06-07,41,1,1
2022-06-24 18:53:25.152326,460,2022-05-28,11,5,1
2022-06-24 18:53:25.152329,461,2022-06-11,51,9,2
2022-06-24 18:53:25.152331,462,2022-06-01,13,4,2
2022-06-24 18:53:25.152333,463,2022-06-11,30,3,1
2022-06-24 18:53:25.152336,464,2022-06-13,90,9,1
2022-06-24 18:53:25.152339,465,2022-06-24,19,1,2
2022-06-24 18:53:25.152341,466,2022-06-09,90,7,1
2022-06-24 18:53:25.152343,467,2022-05-25,57,6,1
2022-06-24 18:53:25.152346,468,2022-06-10,59,8,1
2022-06-24 18:53:25.152348,469,2022-05-27,95,3,2
2022-06-24 18:53:25.152351,470,2022-05-30,7,9,1
2022-06-24 18:53:25.152353,471,2022-05-25,47,1,1
2022-06-24 18:53:25.152356,472,2022-05-28,3,8,2
2022-06-24 18:53:25.152358,473,2022-06-03,61,5,1
2022-06-24 18:53:25.152361,474,2022-06-14,68,9,1
2022-06-24 18:53:25.152363,475,2022-06-18,39,2,2
2022-06-24 18:53:25.152366,476,2022-06-08,65,9,1
2022-06-24 18:53:25.152368,477,2022-05-30,77,4,2
2022-06-24 18:53:25.152370,478,2022-06-08,63,1,1
2022-06-24 18:53:25.152373,479,2022-06-04,49,3,1
2022-06-24 18:53:25.152376,480,2022-06-11,77,7,2
2022-06-24 18:53:25.152378,481,2022-05-30,67,6,2
2022-06-24 18:53:25.152380,482,2022-06-24,29,10,2
2022-06-24 18:53:25.152383,483,2022-06-03,62,9,2
2022-06-24 18:53:25.152385,484,2022-06-02,84,6,1
2022-06-24 18:53:25.152388,485,2022-05-27,69,9,2
2022-06-24 18:53:25.152390,486,2022-06-07,57,10,1
2022-06-24 18:53:25.152395,487,2022-06-20,67,2,1
2022-06-24 18:53:25.152398,488,2022-06-01,8,5,2
2022-06-24 18:53:25.152401,489,2022-06-10,55,10,1
2022-06-24 18:53:25.152403,490,2022-06-19,64,2,2
2022-06-24 18:53:25.152406,491,2022-06-03,21,6,2
2022-06-24 18:53:25.152408,492,2022-05-31,27,7,2
2022-06-24 18:53:25.152411,493,2022-06-14,14,3,2
2022-06-24 18:53:25.152413,494,2022-05-28,45,7,1
2022-06-24 18:53:25.152416,495,2022-06-23,98,5,1
2022-06-24 18:53:25.152418,496,2022-05-28,60,3,1
2022-06-24 18:53:25.152421,497,2022-06-10,52,4,1
2022-06-24 18:53:25.152423,498,2022-06-22,58,1,1
2022-06-24 18:53:25.152426,499,2022-06-15,42,3,2
2022-06-24 18:53:25.152428,500,2022-06-12,50,2,2
2022-06-24 18:53:25.152431,501,2022-06-22,11,6,2
2022-06-24 18:53:25.152433,502,2022-06-04,52,4,2
2022-06-24 18:53:25.152436,503,2022-05-25,51,7,2
2022-06-24 18:53:25.152438,504,2022-05-27,44,9,1
2022-06-24 18:53:25.152440,505,2022-06-24,84,1,2
2022-06-24 18:53:25.152443,506,2022-05-29,27,3,1
2022-06-24 18:53:25.152445,507,2022-06-11,92,2,1
2022-06-24 18:53:25.152448,508,2022-06-21,18,10,1
2022-06-24 18:53:25.152450,509,2022-06-07,62,10,1
2022-06-24 18:53:25.152453,510,2022-06-20,60,10,2
2022-06-24 18:53:25.152455,511,2022-06-07,42,6,1
2022-06-24 18:53:25.152458,512,2022-06-07,28,9,1
2022-06-24 18:53:25.152460,513,2022-06-06,88,2,1
2022-06-24 18:53:25.152463,514,2022-06-23,94,9,2
2022-06-24 18:53:25.152465,515,2022-06-23,60,8,2
2022-06-24 18:53:25.152468,516,2022-06-12,87,8,1
2022-06-24 18:53:25.152470,517,2022-06-18,59,8,1
2022-06-24 18:53:25.152472,518,2022-05-30,34,3,1
2022-06-24 18:53:25.152475,519,2022-06-11,70,3,2
2022-06-24 18:53:25.152477,520,2022-06-09,4,3,2
2022-06-24 18:53:25.152480,521,2022-05-31,10,8,2
2022-06-24 18:53:25.152482,522,2022-05-27,88,9,1
2022-06-24 18:53:25.152485,523,2022-06-13,55,9,2
2022-06-24 18:53:25.152487,524,2022-06-15,8,4,2
2022-06-24 18:53:25.152490,525,2022-05-26,97,5,1
2022-06-24 18:53:25.152492,526,2022-06-03,11,6,1
2022-06-24 18:53:25.152495,527,2022-06-14,59,4,1
2022-06-24 18:53:25.152497,528,2022-06-19,16,9,2
2022-06-24 18:53:25.152499,529,2022-05-27,11,10,2
2022-06-24 18:53:25.152502,530,2022-05-28,3,8,2
2022-06-24 18:53:25.152504,531,2022-06-05,31,1,1
2022-06-24 18:53:25.152507,532,2022-06-05,8,7,2
2022-06-24 18:53:25.152509,533,2022-06-15,14,2,2
2022-06-24 18:53:25.152512,534,2022-06-14,41,10,2
2022-06-24 18:53:25.152514,535,2022-06-01,54,6,2
2022-06-24 18:53:25.152517,536,2022-06-12,62,2,1
2022-06-24 18:53:25.152519,537,2022-06-09,48,4,2
2022-06-24 18:53:25.152522,538,2022-06-03,75,7,2
2022-06-24 18:53:25.152524,539,2022-06-04,28,2,1
2022-06-24 18:53:25.152526,540,2022-05-31,95,10,2
2022-06-24 18:53:25.152529,541,2022-06-17,63,2,2
2022-06-24 18:53:25.152531,542,2022-06-17,14,7,2
2022-06-24 18:53:25.152534,543,2022-06-17,85,3,2
2022-06-24 18:53:25.152536,544,2022-06-14,79,1,2
2022-06-24 18:53:25.152539,545,2022-06-14,99,5,2
2022-06-24 18:53:25.152541,546,2022-06-04,72,4,1
2022-06-24 18:53:25.152544,547,2022-05-25,70,5,2
2022-06-24 18:53:25.152547,548,2022-06-21,22,9,2
2022-06-24 18:53:25.152549,549,2022-05-26,13,4,2
2022-06-24 18:53:25.152552,550,2022-06-20,67,10,1
2022-06-24 18:53:25.152554,551,2022-05-30,55,5,2
2022-06-24 18:53:25.152557,552,2022-06-10,59,2,1
2022-06-24 18:53:25.152559,553,2022-06-17,86,1,1
2022-06-24 18:53:25.152562,554,2022-06-19,74,3,1
2022-06-24 18:53:25.152564,555,2022-06-06,70,2,1
2022-06-24 18:53:25.152567,556,2022-06-14,47,9,1
2022-06-24 18:53:25.152569,557,2022-06-03,18,5,2
2022-06-24 18:53:25.152572,558,2022-06-04,73,4,1
2022-06-24 18:53:25.152574,559,2022-06-14,46,9,2
2022-06-24 18:53:25.152577,560,2022-05-26,59,2,1
2022-06-24 18:53:25.152579,561,2022-06-24,47,2,1
2022-06-24 18:53:25.152582,562,2022-06-05,86,4,2
2022-06-24 18:53:25.152584,563,2022-06-18,1,5,1
2022-06-24 18:53:25.152587,564,2022-06-07,99,10,1
2022-06-24 18:53:25.152590,565,2022-05-26,96,3,1
2022-06-24 18:53:25.152592,566,2022-06-02,57,10,2
2022-06-24 18:53:25.152595,567,2022-06-13,99,6,1
2022-06-24 18:53:25.152597,568,2022-05-28,7,8,1
2022-06-24 18:53:25.152599,569,2022-06-14,100,6,2
2022-06-24 18:53:25.152602,570,2022-06-08,15,6,2
2022-06-24 18:53:25.152604,571,2022-05-29,26,3,2
2022-06-24 18:53:25.152607,572,2022-06-14,5,7,2
2022-06-24 18:53:25.152610,573,2022-06-24,31,3,1
2022-06-24 18:53:25.152613,574,2022-06-04,64,6,1
2022-06-24 18:53:25.152615,575,2022-05-26,17,7,1
2022-06-24 18:53:25.152617,576,2022-05-30,36,10,1
2022-06-24 18:53:25.152620,577,2022-05-26,14,7,1
2022-06-24 18:53:25.152622,578,2022-05-26,37,1,1
2022-06-24 18:53:25.152625,579,2022-05-27,80,10,1
2022-06-24 18:53:25.152628,580,2022-06-10,38,1,1
2022-06-24 18:53:25.152630,581,2022-06-15,19,9,1
2022-06-24 18:53:25.152633,582,2022-06-04,76,4,1
2022-06-24 18:53:25.152635,583,2022-06-03,92,4,2
2022-06-24 18:53:25.152638,584,2022-05-29,13,7,1
2022-06-24 18:53:25.152640,585,2022-06-08,14,8,1
2022-06-24 18:53:25.152642,586,2022-06-23,50,2,2
2022-06-24 18:53:25.152645,587,2022-06-19,30,7,2
2022-06-24 18:53:25.152648,588,2022-06-11,50,1,2
2022-06-24 18:53:25.152650,589,2022-05-27,14,7,1
2022-06-24 18:53:25.152653,590,2022-05-25,18,8,1
2022-06-24 18:53:25.152655,591,2022-06-24,23,8,1
2022-06-24 18:53:25.152658,592,2022-06-22,55,4,1
2022-06-24 18:53:25.152660,593,2022-06-05,8,3,2
2022-06-24 18:53:25.152663,594,2022-05-26,23,10,2
2022-06-24 18:53:25.152665,595,2022-06-01,48,7,1
2022-06-24 18:53:25.152668,596,2022-06-12,46,4,1
2022-06-24 18:53:25.152671,597,2022-06-09,60,3,2
2022-06-24 18:53:25.152673,598,2022-06-02,5,8,1
2022-06-24 18:53:25.152676,599,2022-06-19,38,5,2
2022-06-24 18:53:25.152678,600,2022-06-20,38,1,2
2022-06-24 18:53:25.152680,601,2022-05-31,80,4,1
2022-06-24 18:53:25.152683,602,2022-05-25,77,5,1
2022-06-24 18:53:25.152685,603,2022-06-23,10,6,2
2022-06-24 18:53:25.152688,604,2022-06-02,5,10,2
2022-06-24 18:53:25.152690,605,2022-06-23,75,3,2
2022-06-24 18:53:25.152693,606,2022-05-26,34,7,2
2022-06-24 18:53:25.152696,607,2022-06-22,55,9,2
2022-06-24 18:53:25.152698,608,2022-06-03,99,4,2
2022-06-24 18:53:25.152701,609,2022-06-22,76,2,2
2022-06-24 18:53:25.152703,610,2022-06-24,14,1,1
2022-06-24 18:53:25.152706,611,2022-05-25,88,2,1
2022-06-24 18:53:25.152708,612,2022-05-27,47,8,1
2022-06-24 18:53:25.152711,613,2022-05-28,38,3,1
2022-06-24 18:53:25.152713,614,2022-06-04,95,9,1
2022-06-24 18:53:25.152716,615,2022-06-16,50,5,2
2022-06-24 18:53:25.152718,616,2022-05-26,37,6,2
2022-06-24 18:53:25.152721,617,2022-06-18,7,3,1
2022-06-24 18:53:25.152723,618,2022-06-23,68,2,1
2022-06-24 18:53:25.152726,619,2022-06-22,85,10,2
2022-06-24 18:53:25.152728,620,2022-06-18,13,7,2
2022-06-24 18:53:25.152731,621,2022-06-02,92,3,2
2022-06-24 18:53:25.152733,622,2022-06-07,40,10,2
2022-06-24 18:53:25.152736,623,2022-06-13,92,5,2
2022-06-24 18:53:25.152738,624,2022-06-22,100,6,1
2022-06-24 18:53:25.152741,625,2022-06-02,58,3,2
2022-06-24 18:53:25.152743,626,2022-06-05,36,10,2
2022-06-24 18:53:25.152746,627,2022-06-05,14,10,2
2022-06-24 18:53:25.152748,628,2022-06-08,42,10,2
2022-06-24 18:53:25.152751,629,2022-06-13,12,7,2
2022-06-24 18:53:25.152753,630,2022-05-28,38,7,1
2022-06-24 18:53:25.152756,631,2022-05-31,38,1,2
2022-06-24 18:53:25.152758,632,2022-05-31,20,8,1
2022-06-24 18:53:25.152760,633,2022-06-19,100,6,1
2022-06-24 18:53:25.152763,634,2022-06-13,36,2,2
2022-06-24 18:53:25.152765,635,2022-05-30,66,1,1
2022-06-24 18:53:25.152768,636,2022-05-26,73,3,2
2022-06-24 18:53:25.152770,637,2022-06-12,33,5,2
2022-06-24 18:53:25.152773,638,2022-05-27,44,9,1
2022-06-24 18:53:25.152775,639,2022-06-07,89,8,1
2022-06-24 18:53:25.152778,640,2022-06-12,85,10,2
2022-06-24 18:53:25.152780,641,2022-05-25,14,1,2
2022-06-24 18:53:25.152783,642,2022-05-30,46,10,2
2022-06-24 18:53:25.152785,643,2022-06-21,17,10,2
2022-06-24 18:53:25.152788,644,2022-06-06,60,3,1
2022-06-24 18:53:25.152790,645,2022-06-21,31,1,1
2022-06-24 18:53:25.152792,646,2022-06-18,15,8,2
2022-06-24 18:53:25.152795,647,2022-06-15,50,3,1
2022-06-24 18:53:25.152797,648,2022-06-03,56,4,1
2022-06-24 18:53:25.152800,649,2022-06-21,87,9,1
2022-06-24 18:53:25.152802,650,2022-05-28,11,2,2
2022-06-24 18:53:25.152805,651,2022-05-26,52,7,2
2022-06-24 18:53:25.152807,652,2022-06-18,1,5,2
2022-06-24 18:53:25.152810,653,2022-06-16,72,2,2
2022-06-24 18:53:25.152812,654,2022-06-23,76,9,1
2022-06-24 18:53:25.152838,655,2022-06-08,37,6,1
2022-06-24 18:53:25.152841,656,2022-06-19,63,8,1
2022-06-24 18:53:25.152844,657,2022-06-24,42,9,2
2022-06-24 18:53:25.152846,658,2022-06-21,99,2,1
2022-06-24 18:53:25.152849,659,2022-06-02,26,4,1
2022-06-24 18:53:25.152851,660,2022-06-15,91,6,2
2022-06-24 18:53:25.152854,661,2022-06-16,87,10,1
2022-06-24 18:53:25.152856,662,2022-05-27,71,7,1
2022-06-24 18:53:25.152859,663,2022-06-24,66,10,2
2022-06-24 18:53:25.152862,664,2022-06-08,17,2,2
2022-06-24 18:53:25.152864,665,2022-06-18,59,5,1
2022-06-24 18:53:25.152867,666,2022-06-17,39,6,2
2022-06-24 18:53:25.152869,667,2022-06-20,32,10,1
2022-06-24 18:53:25.152872,668,2022-06-05,57,3,2
2022-06-24 18:53:25.152874,669,2022-06-17,88,6,1
2022-06-24 18:53:25.152877,670,2022-05-30,79,9,2
2022-06-24 18:53:25.152879,671,2022-06-09,59,9,2
2022-06-24 18:53:25.152882,672,2022-05-30,70,6,2
2022-06-24 18:53:25.152884,673,2022-05-31,82,5,2
2022-06-24 18:53:25.152887,674,2022-06-09,94,10,1
2022-06-24 18:53:25.152889,675,2022-06-01,56,2,1
2022-06-24 18:53:25.152892,676,2022-06-12,34,8,2
2022-06-24 18:53:25.152894,677,2022-06-07,13,3,2
2022-06-24 18:53:25.152897,678,2022-06-02,97,8,1
2022-06-24 18:53:25.152899,679,2022-06-01,84,8,2
2022-06-24 18:53:25.152902,680,2022-06-01,34,3,2
2022-06-24 18:53:25.152905,681,2022-06-23,64,3,2
2022-06-24 18:53:25.152907,682,2022-06-13,94,6,1
2022-06-24 18:53:25.152910,683,2022-06-19,20,7,2
2022-06-24 18:53:25.152912,684,2022-06-04,44,6,1
2022-06-24 18:53:25.152915,685,2022-06-12,40,6,2
2022-06-24 18:53:25.152917,686,2022-05-29,83,4,2
2022-06-24 18:53:25.152920,687,2022-06-04,16,8,2
2022-06-24 18:53:25.152922,688,2022-05-27,55,5,2
2022-06-24 18:53:25.152925,689,2022-06-15,18,9,2
2022-06-24 18:53:25.152928,690,2022-06-08,93,1,1
2022-06-24 18:53:25.152930,691,2022-06-11,30,1,1
2022-06-24 18:53:25.152933,692,2022-06-15,87,6,2
2022-06-24 18:53:25.152935,693,2022-05-25,37,10,1
2022-06-24 18:53:25.152937,694,2022-05-28,37,8,2
2022-06-24 18:53:25.152940,695,2022-06-18,36,4,2
2022-06-24 18:53:25.152942,696,2022-06-18,77,1,1
2022-06-24 18:53:25.152945,697,2022-05-26,30,7,2
2022-06-24 18:53:25.152948,698,2022-06-04,40,8,1
2022-06-24 18:53:25.152950,699,2022-06-17,60,8,2
2022-06-24 18:53:25.152953,700,2022-06-13,78,2,2
2022-06-24 18:53:25.152955,701,2022-06-13,76,8,1
2022-06-24 18:53:25.152958,702,2022-06-19,1,8,2
2022-06-24 18:53:25.152960,703,2022-06-01,30,3,1
2022-06-24 18:53:25.152963,704,2022-06-21,40,9,1
2022-06-24 18:53:25.152965,705,2022-06-04,2,9,2
2022-06-24 18:53:25.152968,706,2022-06-15,67,2,1
2022-06-24 18:53:25.152970,707,2022-06-04,4,3,1
2022-06-24 18:53:25.152973,708,2022-06-13,54,6,1
2022-06-24 18:53:25.152975,709,2022-06-19,54,7,2
2022-06-24 18:53:25.152978,710,2022-06-10,14,6,2
2022-06-24 18:53:25.152980,711,2022-06-02,98,9,2
2022-06-24 18:53:25.152983,712,2022-06-06,68,6,2
2022-06-24 18:53:25.152985,713,2022-06-09,37,7,1
2022-06-24 18:53:25.152988,714,2022-06-11,80,5,1
2022-06-24 18:53:25.152991,715,2022-05-27,96,7,2
2022-06-24 18:53:25.152993,716,2022-06-19,84,7,1
2022-06-24 18:53:25.152996,717,2022-05-26,48,9,1
2022-06-24 18:53:25.152998,718,2022-06-22,47,9,2
2022-06-24 18:53:25.153001,719,2022-06-20,77,9,2
2022-06-24 18:53:25.153003,720,2022-06-05,99,10,1
2022-06-24 18:53:25.153006,721,2022-06-20,84,5,2
2022-06-24 18:53:25.153008,722,2022-06-21,26,7,1
2022-06-24 18:53:25.153011,723,2022-06-07,91,7,1
2022-06-24 18:53:25.153014,724,2022-05-28,65,1,1
2022-06-24 18:53:25.153016,725,2022-06-20,51,8,1
2022-06-24 18:53:25.153019,726,2022-06-14,96,4,1
2022-06-24 18:53:25.153021,727,2022-05-25,47,1,1
2022-06-24 18:53:25.153024,728,2022-06-12,30,10,1
2022-06-24 18:53:25.153026,729,2022-06-03,27,5,2
2022-06-24 18:53:25.153029,730,2022-06-17,51,2,1
2022-06-24 18:53:25.153031,731,2022-05-30,85,8,1
2022-06-24 18:53:25.153034,732,2022-06-10,46,6,2
2022-06-24 18:53:25.153037,733,2022-05-26,49,4,2
2022-06-24 18:53:25.153039,734,2022-06-04,26,6,2
2022-06-24 18:53:25.153041,735,2022-06-08,74,6,2
2022-06-24 18:53:25.153044,736,2022-06-12,14,5,2
2022-06-24 18:53:25.153046,737,2022-06-18,14,5,2
2022-06-24 18:53:25.153049,738,2022-06-20,11,9,2
2022-06-24 18:53:25.153051,739,2022-05-25,20,7,1
2022-06-24 18:53:25.153054,740,2022-06-14,11,6,2
2022-06-24 18:53:25.153057,741,2022-06-22,48,1,1
2022-06-24 18:53:25.153059,742,2022-06-08,62,5,2
2022-06-24 18:53:25.153062,743,2022-06-21,85,3,1
2022-06-24 18:53:25.153064,744,2022-05-25,36,5,2
2022-06-24 18:53:25.153067,745,2022-06-14,77,7,2
2022-06-24 18:53:25.153069,746,2022-06-09,86,4,1
2022-06-24 18:53:25.153072,747,2022-06-08,37,8,1
2022-06-24 18:53:25.153074,748,2022-06-02,83,8,1
2022-06-24 18:53:25.153077,749,2022-06-06,16,1,1
2022-06-24 18:53:25.153079,750,2022-06-08,37,3,2
2022-06-24 18:53:25.153082,751,2022-06-19,85,1,1
2022-06-24 18:53:25.153084,752,2022-05-25,90,9,2
2022-06-24 18:53:25.153087,753,2022-05-30,7,4,1
2022-06-24 18:53:25.153089,754,2022-05-26,79,7,2
2022-06-24 18:53:25.153092,755,2022-06-13,73,2,1
2022-06-24 18:53:25.153094,756,2022-06-22,66,8,1
2022-06-24 18:53:25.153097,757,2022-06-16,57,10,1
2022-06-24 18:53:25.153100,758,2022-06-16,47,2,1
2022-06-24 18:53:25.153102,759,2022-06-07,44,4,2
2022-06-24 18:53:25.153105,760,2022-06-14,91,8,2
2022-06-24 18:53:25.153107,761,2022-05-26,32,4,1
2022-06-24 18:53:25.153110,762,2022-06-02,83,10,1
2022-06-24 18:53:25.153112,763,2022-05-29,72,10,2
2022-06-24 18:53:25.153115,764,2022-06-07,48,5,2
2022-06-24 18:53:25.153118,765,2022-06-21,91,5,1
2022-06-24 18:53:25.153120,766,2022-06-07,21,4,1
2022-06-24 18:53:25.153123,767,2022-06-24,53,1,2
2022-06-24 18:53:25.153125,768,2022-06-17,11,8,1
2022-06-24 18:53:25.153128,769,2022-06-07,45,5,2
2022-06-24 18:53:25.153130,770,2022-06-01,69,4,1
2022-06-24 18:53:25.153133,771,2022-06-05,2,10,1
2022-06-24 18:53:25.153135,772,2022-06-16,15,1,1
2022-06-24 18:53:25.153138,773,2022-05-31,52,7,2
2022-06-24 18:53:25.153140,774,2022-06-24,18,3,1
2022-06-24 18:53:25.153143,775,2022-06-23,11,2,2
2022-06-24 18:53:25.153145,776,2022-06-01,10,10,1
2022-06-24 18:53:25.153148,777,2022-06-18,61,8,2
2022-06-24 18:53:25.153150,778,2022-05-25,100,7,1
2022-06-24 18:53:25.153153,779,2022-06-02,26,10,1
2022-06-24 18:53:25.153155,780,2022-06-10,32,1,2
2022-06-24 18:53:25.153158,781,2022-05-25,67,9,1
2022-06-24 18:53:25.153160,782,2022-06-09,46,8,1
2022-06-24 18:53:25.153163,783,2022-06-09,54,7,1
2022-06-24 18:53:25.153165,784,2022-05-28,27,4,2
2022-06-24 18:53:25.153168,785,2022-06-09,52,10,1
2022-06-24 18:53:25.153170,786,2022-06-22,14,5,2
2022-06-24 18:53:25.153173,787,2022-06-10,43,9,1
2022-06-24 18:53:25.153175,788,2022-06-17,99,5,1
2022-06-24 18:53:25.153178,789,2022-06-23,6,4,2
2022-06-24 18:53:25.153180,790,2022-06-06,40,9,1
2022-06-24 18:53:25.153183,791,2022-06-06,66,7,2
2022-06-24 18:53:25.153185,792,2022-06-04,26,1,1
2022-06-24 18:53:25.153188,793,2022-06-17,8,3,2
2022-06-24 18:53:25.153190,794,2022-06-06,12,2,2
2022-06-24 18:53:25.153193,795,2022-06-11,29,6,1
2022-06-24 18:53:25.153195,796,2022-06-11,15,6,2
2022-06-24 18:53:25.153198,797,2022-06-11,8,8,1
2022-06-24 18:53:25.153201,798,2022-06-03,22,2,1
2022-06-24 18:53:25.153203,799,2022-06-22,62,7,2
2022-06-24 18:53:25.153206,800,2022-06-20,36,3,1
2022-06-24 18:53:25.153208,801,2022-06-18,71,5,1
2022-06-24 18:53:25.153211,802,2022-06-10,92,7,2
2022-06-24 18:53:25.153213,803,2022-06-12,93,8,2
2022-06-24 18:53:25.153216,804,2022-06-22,28,8,1
2022-06-24 18:53:25.153218,805,2022-06-17,75,10,2
2022-06-24 18:53:25.153221,806,2022-06-15,3,2,1
2022-06-24 18:53:25.153223,807,2022-05-28,71,3,2
2022-06-24 18:53:25.153226,808,2022-06-14,97,4,2
2022-06-24 18:53:25.153229,809,2022-06-20,96,10,2
2022-06-24 18:53:25.153231,810,2022-06-23,46,4,1
2022-06-24 18:53:25.153234,811,2022-06-24,60,6,2
2022-06-24 18:53:25.153236,812,2022-06-13,21,6,1
2022-06-24 18:53:25.153239,813,2022-06-08,8,4,2
2022-06-24 18:53:25.153241,814,2022-06-02,43,1,1
2022-06-24 18:53:25.153244,815,2022-05-29,10,5,1
2022-06-24 18:53:25.153246,816,2022-06-22,99,8,2
2022-06-24 18:53:25.153249,817,2022-06-03,54,2,1
2022-06-24 18:53:25.153251,818,2022-05-28,61,7,2
2022-06-24 18:53:25.153254,819,2022-06-07,71,8,1
2022-06-24 18:53:25.153256,820,2022-06-06,1,9,2
2022-06-24 18:53:25.153259,821,2022-06-19,1,7,2
2022-06-24 18:53:25.153261,822,2022-05-25,90,3,2
2022-06-24 18:53:25.153264,823,2022-05-26,18,2,1
2022-06-24 18:53:25.153267,824,2022-06-03,84,6,1
2022-06-24 18:53:25.153269,825,2022-06-16,98,7,2
2022-06-24 18:53:25.153271,826,2022-06-23,57,10,2
2022-06-24 18:53:25.153274,827,2022-05-29,33,10,1
2022-06-24 18:53:25.153276,828,2022-06-22,53,6,2
2022-06-24 18:53:25.153279,829,2022-06-13,96,9,2
2022-06-24 18:53:25.153281,830,2022-06-03,8,9,1
2022-06-24 18:53:25.153284,831,2022-05-27,51,8,1
2022-06-24 18:53:25.153287,832,2022-06-11,70,2,2
2022-06-24 18:53:25.153289,833,2022-05-28,49,4,2
2022-06-24 18:53:25.153292,834,2022-05-26,73,7,2
2022-06-24 18:53:25.153294,835,2022-06-12,37,7,1
2022-06-24 18:53:25.153297,836,2022-06-19,95,6,2
2022-06-24 18:53:25.153299,837,2022-06-10,38,7,2
2022-06-24 18:53:25.153302,838,2022-06-14,28,7,2
2022-06-24 18:53:25.153304,839,2022-06-09,30,4,1
2022-06-24 18:53:25.153307,840,2022-06-14,35,7,2
2022-06-24 18:53:25.153310,841,2022-05-28,69,3,1
2022-06-24 18:53:25.153312,842,2022-06-21,28,8,2
2022-06-24 18:53:25.153315,843,2022-06-07,3,7,2
2022-06-24 18:53:25.153317,844,2022-06-22,15,9,1
2022-06-24 18:53:25.153320,845,2022-05-29,91,1,2
2022-06-24 18:53:25.153322,846,2022-06-23,33,10,1
2022-06-24 18:53:25.153325,847,2022-06-18,56,9,2
2022-06-24 18:53:25.153327,848,2022-06-11,87,8,2
2022-06-24 18:53:25.153330,849,2022-06-16,16,3,1
2022-06-24 18:53:25.153332,850,2022-06-21,29,8,1
2022-06-24 18:53:25.153335,851,2022-06-04,15,8,2
2022-06-24 18:53:25.153337,852,2022-06-20,91,8,1
2022-06-24 18:53:25.153340,853,2022-06-18,23,7,1
2022-06-24 18:53:25.153342,854,2022-05-29,68,4,1
2022-06-24 18:53:25.153345,855,2022-06-19,76,6,1
2022-06-24 18:53:25.153347,856,2022-06-11,70,4,2
2022-06-24 18:53:25.153350,857,2022-06-01,14,5,1
2022-06-24 18:53:25.153352,858,2022-06-08,15,2,2
2022-06-24 18:53:25.153355,859,2022-06-06,49,10,2
2022-06-24 18:53:25.153357,860,2022-06-13,62,3,2
2022-06-24 18:53:25.153360,861,2022-06-12,9,9,2
2022-06-24 18:53:25.153362,862,2022-06-01,44,9,1
2022-06-24 18:53:25.153365,863,2022-05-26,97,6,1
2022-06-24 18:53:25.153367,864,2022-06-17,38,7,2
2022-06-24 18:53:25.153370,865,2022-06-09,2,9,1
2022-06-24 18:53:25.153372,866,2022-06-15,44,9,2
2022-06-24 18:53:25.153375,867,2022-06-01,24,5,1
2022-06-24 18:53:25.153377,868,2022-06-23,46,5,1
2022-06-24 18:53:25.153380,869,2022-06-06,66,1,2
2022-06-24 18:53:25.153382,870,2022-06-02,70,1,2
2022-06-24 18:53:25.153385,871,2022-05-26,51,8,1
2022-06-24 18:53:25.153387,872,2022-05-26,98,5,2
2022-06-24 18:53:25.153390,873,2022-06-02,37,2,1
2022-06-24 18:53:25.153392,874,2022-06-12,63,8,1
2022-06-24 18:53:25.153395,875,2022-06-23,50,6,2
2022-06-24 18:53:25.153397,876,2022-06-10,23,8,2
2022-06-24 18:53:25.153399,877,2022-06-24,74,1,2
2022-06-24 18:53:25.153402,878,2022-05-30,54,1,1
2022-06-24 18:53:25.153404,879,2022-06-01,75,1,2
2022-06-24 18:53:25.153407,880,2022-06-04,91,1,2
2022-06-24 18:53:25.153409,881,2022-06-13,48,2,1
2022-06-24 18:53:25.153412,882,2022-06-21,9,9,1
2022-06-24 18:53:25.153414,883,2022-05-29,56,9,1
2022-06-24 18:53:25.153417,884,2022-06-06,71,4,2
2022-06-24 18:53:25.153419,885,2022-06-17,75,7,1
2022-06-24 18:53:25.153422,886,2022-05-26,33,6,2
2022-06-24 18:53:25.153424,887,2022-05-27,59,1,2
2022-06-24 18:53:25.153427,888,2022-06-02,63,6,1
2022-06-24 18:53:25.153429,889,2022-06-22,1,8,2
2022-06-24 18:53:25.153432,890,2022-06-16,61,3,1
2022-06-24 18:53:25.153434,891,2022-06-07,75,5,1
2022-06-24 18:53:25.153436,892,2022-06-01,7,4,1
2022-06-24 18:53:25.153439,893,2022-06-08,78,1,1
2022-06-24 18:53:25.153441,894,2022-06-17,41,3,1
2022-06-24 18:53:25.153444,895,2022-06-04,58,4,1
2022-06-24 18:53:25.153446,896,2022-05-29,47,6,1
2022-06-24 18:53:25.153449,897,2022-06-04,48,10,2
2022-06-24 18:53:25.153451,898,2022-06-11,52,6,2
2022-06-24 18:53:25.153454,899,2022-05-31,45,9,1
